2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-55] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.configurator/1.0.6/org.apache.felix.configurator-1.0.6.pom
2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-54] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/tx-control/tx-control-provider-jpa-xa/1.0.0/tx-control-provider-jpa-xa-1.0.0.pom
2019-09-16 11:33:19,606 [Bnd-Processor,pool-4-thread-53] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/jpa/org.apache.aries.jpa.container/2.7.0/org.apache.aries.jpa.container-2.7.0.pom
2019-09-16 11:33:19,825 [Bnd-Processor,pool-4-thread-65] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/codehaus/janino/janino/3.0.6/janino-3.0.6.pom
2019-09-16 11:33:19,825 [Bnd-Processor,pool-4-thread-4] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.osgi/3.13.100/org.eclipse.osgi-3.13.100.pom.sha1
2019-09-16 11:33:19,902 [Bnd-Processor,pool-4-thread-66] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/fusesource/jansi/jansi/1.9/jansi-1.9.pom
2019-09-16 11:33:20,039 [Bnd-Processor,pool-4-thread-68] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/codehaus/groovy/groovy-all/2.4.0/groovy-all-2.4.0.pom
2019-09-16 11:33:20,060 [Bnd-Processor,pool-4-thread-61] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.saaj-api-1.3/2.9.0/org.apache.servicemix.specs.saaj-api-1.3-2.9.0.pom.sha1
2019-09-16 11:33:20,076 [Bnd-Processor,pool-4-thread-60] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.stax-api-1.2/2.9.0/org.apache.servicemix.specs.stax-api-1.2-2.9.0.pom.sha1
2019-09-16 11:33:20,161 [Bnd-Processor,pool-4-thread-57] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/tx-control/tx-control-service-xa/1.0.0/tx-control-service-xa-1.0.0.pom.sha1
2019-09-16 11:33:20,161 [Bnd-Processor,pool-4-thread-18] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.configadmin/1.9.8/org.apache.felix.configadmin-1.9.8.pom.sha1
2019-09-16 11:33:20,168 [Bnd-Processor,pool-4-thread-63] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.function/1.1.0/org.osgi.util.function-1.1.0.pom.sha1
2019-09-16 11:33:20,220 [Bnd-Processor,pool-4-thread-36] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.equinox.event/1.4.300/org.eclipse.equinox.event-1.4.300.pom.sha1
2019-09-16 11:33:20,223 [Bnd-Processor,pool-4-thread-57] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/aries/tx-control/tx-control-service-parent/1.0.0/tx-control-service-parent-1.0.0.pom
2019-09-16 11:33:20,233 [Bnd-Processor,pool-4-thread-60] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/specs/2.9.0/specs-2.9.0.pom
2019-09-16 11:33:20,247 [Bnd-Processor,pool-4-thread-62] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/apache/servicemix/specs/org.apache.servicemix.specs.jaxws-api-2.2/2.9.0/org.apache.servicemix.specs.jaxws-api-2.2-2.9.0.pom.sha1
